Year,Rk,Name,YoB,Votes,NumBallots,pct,active
1949,5,Jimmie Foxx,5,85,153,55.56,0
1949,6,Bill Terry,9,81,153,52.94,0
1949,7,Paul Waner,3,73,153,47.71,0
1949,8,Hank Greenberg,2,67,153,43.79,0
1949,9,Bill Dickey,4,65,153,42.48,0
1949,10,Harry Heilmann,9,59,153,38.56,0
1949,11,Rabbit Maranville,9,58,153,37.91,0
1949,12,Gabby Hartnett,6,35,153,22.88,0
1949,13,Dazzy Vance,10,33,153,21.57,0
1949,14,Joe Cronin,3,33,153,21.57,0
1949,15,Ted Lyons,4,29,153,18.95,0
1949,16,Hack Wilson,5,24,153,15.69,0
1949,17,Ray Schalk,10,24,153,15.69,0
1949,18,Red Ruffing,2,22,153,14.38,0
1949,19,Tony Lazzeri,4,20,153,13.07,0
1949,20,Ross Youngs,10,20,153,13.07,0
1949,21,Lefty Gomez,5,17,153,11.11,0
1949,22,Pepper Martin,5,16,153,10.46,0
1949,23,Zack Wheat,9,15,153,9.8,0
1949,24,Edd Roush,10,14,153,9.15,0
1949,25,Max Carey,6,12,153,7.84,0
1949,26,Bucky Harris,4,11,153,7.19,0
1949,27,Charlie Grimm,5,10,153,6.54,0
1949,28,Hank Gowdy,8,10,153,6.54,0
1949,29,Chuck Klein,2,9,153,5.88,0
1949,30,Burleigh Grimes,5,8,153,5.23,0
1949,31,Stuffy McInnis,5,8,153,5.23,0
1949,32,Jim Bottomley,2,8,153,5.23,0
1949,33,Billy Southworth,3,7,153,4.58,0
1949,34,Waite Hoyt,5,7,153,4.58,0
1949,35,Jimmy Dykes,2,7,153,4.58,0
1949,36,Earle Combs,6,6,153,3.92,0
1949,37,Red Faber,6,6,153,3.92,0
1949,38,Jimmie Wilson,2,6,153,3.92,0
1949,39,Travis Jackson,2,6,153,3.92,0
1949,40,Steve O'Neill,2,6,153,3.92,0
1949,41,Dave Bancroft,6,5,153,3.27,0
1949,42,Babe Herman,3,5,153,3.27,0
1949,43,Babe Adams,9,5,153,3.27,0
1949,44,Stan Hack,2,4,153,2.61,0
1949,45,Wilbur Cooper,4,4,153,2.61,0
1949,46,Goose Goslin,2,4,153,2.61,0
1949,47,Lefty O'Doul,2,4,153,2.61,0
1949,48,Rube Marquard,8,4,153,2.61,0
1949,49,Eppa Rixey,6,4,153,2.61,0
1949,50,Mel Harder,1,4,153,2.61,0
1949,51,Kiki Cuyler,2,4,153,2.61,0
1949,52,Bob Meusel,5,3,153,1.96,0
1949,53,Lloyd Waner,1,3,153,1.96,0
1949,54,Sam Rice,3,3,153,1.96,0
1949,55,Stan Coveleski,3,3,153,1.96,0
1949,56,Casey Stengel,5,3,153,1.96,0
1949,57,Everett Scott,7,3,153,1.96,0
1949,58,Eddie Rommel,2,2,153,1.31,0
1949,59,George Earnshaw,2,2,153,1.31,0
1949,60,Billy Jurges,1,2,153,1.31,0
1949,61,Cy Williams,4,2,153,1.31,0
1949,62,Red Lucas,1,2,153,1.31,0
1949,63,Chief Bender,10,2,153,1.31,0
1949,64,Urban Shocker,4,2,153,1.31,0
1949,65,Charlie Gelbert,2,2,153,1.31,0
1949,66,Chick Hafey,2,2,153,1.31,0
1949,67,Joe Dugan,4,2,153,1.31,0
1949,68,Lon Warneke,1,2,153,1.31,0
1949,69,Freddie Fitzsimmons,2,2,153,1.31,0
1949,70,Jesse Haines,4,2,153,1.31,0
1949,71,Al Lopez,1,1,153,0.65,0
1949,72,Fred Toney,1,1,153,0.65,0
1949,73,Bill Sherdel,2,1,153,0.65,0
1949,74,Spud Davis,2,1,153,0.65,0
1949,75,Charlie Root,3,1,153,0.65,0
1949,76,Ben Chapman,1,1,153,0.65,0
1949,77,Howard Ehmke,2,1,153,0.65,0
1949,78,Roger Peckinpaugh,5,1,153,0.65,0
1949,79,High Pockets Kelly,3,1,153,0.65,0
1949,80,Hub Pruett,1,1,153,0.65,0
1949,81,Ossie Bluege,2,1,153,0.65,0
1949,82,Dickey Kerr,6,1,153,0.65,0
1949,83,Buddy Myer,1,1,153,0.65,0
1949,84,Heinie Manush,2,1,153,0.65,0
1949,85,Wes Ferrell,2,1,153,0.65,0
1949,86,Ping Bodie,2,1,153,0.65,0
1949,87,Art Nehf,4,1,153,0.65,0
1949,88,Whitey Witt,1,1,153,0.65,0
1949,89,Jimmy Ring,1,1,153,0.65,0
1949,90,Leo Durocher,2,1,153,0.65,0
1949,91,Glenn Wright,2,1,153,0.65,0
1949,92,Billy Werber,1,1,153,0.65,0
1949,93,Art Fletcher,6,1,153,0.65,0
1949,94,George Burns,4,1,153,0.65,0
1949,95,Freddie Lindstrom,1,1,153,0.65,0
1949,96,Earl Averill,1,1,153,0.65,0
1949,97,Joe Judge,3,1,153,0.65,0
1949,98,George Selkirk,2,1,153,0.65,0
1948,1,Herb Pennock,8,94,121,77.69,0
1948,2,Pie Traynor,8,93,121,76.86,0
1948,3,Al Simmons,4,60,121,49.59,0
1948,4,Bill Terry,8,52,121,42.98,0
1948,5,Charlie Gehringer,5,52,121,42.98,0
1948,6,Paul Waner,2,51,121,42.15,0
1948,7,Jimmie Foxx,4,50,121,41.32,0
1948,8,Harry Heilmann,8,40,121,33.06,0
1948,9,Dizzy Dean,4,40,121,33.06,0
1948,10,Bill Dickey,3,39,121,32.23,0
1948,11,Rabbit Maranville,8,38,121,31.4,0
1948,12,Gabby Hartnett,5,33,121,27.27,0
1948,13,Joe Cronin,2,25,121,20.66,0
1948,14,Dazzy Vance,9,23,121,19.01,0
1948,15,Ray Schalk,9,22,121,18.18,0
1948,16,Tony Lazzeri,3,21,121,17.36,0
1948,17,Ross Youngs,9,19,121,15.7,0
1948,18,Edd Roush,9,17,121,14.05,0
1948,19,Lefty Gomez,4,16,121,13.22,0
1948,20,Ted Lyons,3,15,121,12.4,0
1948,21,Zack Wheat,8,15,121,12.4,0
1948,22,Max Carey,5,9,121,7.44,0
1948,23,Jimmie Wilson,1,8,121,6.61,0
1948,24,Burleigh Grimes,4,7,121,5.79,0
1948,25,Waite Hoyt,4,7,121,5.79,0
1948,26,Pepper Martin,4,7,121,5.79,0
1948,27,Bob Meusel,4,6,121,4.96,0
1948,28,Rube Marquard,7,6,121,4.96,0
1948,29,Charlie Grimm,4,6,121,4.96,0
1948,30,Earle Combs,5,6,121,4.96,0
1948,31,Smoky Joe Wood,7,5,121,4.13,0
1948,32,Eppa Rixey,5,5,121,4.13,0
1948,33,Jimmy Dykes,1,5,121,4.13,0
1948,34,Chief Bender,9,5,121,4.13,0
1948,35,Stuffy McInnis,4,5,121,4.13,0
1948,36,Travis Jackson,1,5,121,4.13,0
1948,37,Babe Adams,8,4,121,3.31,0
1948,38,Jim Bottomley,1,4,121,3.31,0
1948,39,Home Run Baker,9,4,121,3.31,0
1948,40,Red Ruffing,1,4,121,3.31,0
1948,41,Dave Bancroft,5,4,121,3.31,0
1948,42,Lefty O'Doul,1,4,121,3.31,0
1948,43,Miller Huggins,7,4,121,3.31,0
1948,44,Charlie Root,2,3,121,2.48,0
1948,45,Red Faber,5,3,121,2.48,0
1948,46,Everett Scott,6,3,121,2.48,0
1948,47,Chuck Klein,1,3,121,2.48,0
1948,48,Joe Dugan,3,3,121,2.48,0
1948,49,Hank Gowdy,7,3,121,2.48,0
1948,50,Art Fletcher,5,3,121,2.48,0
1948,51,Kiki Cuyler,1,3,121,2.48,0
1948,52,Bucky Harris,3,3,121,2.48,0
1948,53,Eddie Rommel,1,3,121,2.48,0
1948,54,George Earnshaw,1,3,121,2.48,0
1948,55,Jack Coombs,4,2,121,1.65,0
1948,56,Steve O'Neill,1,2,121,1.65,0
1948,57,Ossie Bluege,1,2,121,1.65,0
1948,58,Stan Hack,1,2,121,1.65,0
1948,59,Wilbur Cooper,3,2,121,1.65,0
1948,60,Babe Herman,2,2,121,1.65,0
1948,61,High Pockets Kelly,2,2,121,1.65,0
1948,62,Stan Coveleski,2,2,121,1.65,0
1948,63,Freddie Fitzsimmons,1,2,121,1.65,0
1948,64,Jack Quinn,1,2,121,1.65,0
1948,65,Glenn Wright,1,2,121,1.65,0
1948,66,Jesse Haines,3,2,121,1.65,0
1948,67,Al Schacht,2,2,121,1.65,0
1948,68,Harry Hooper,4,2,121,1.65,0
1948,69,Johnny Kling,8,2,121,1.65,0
1948,70,Hack Wilson,4,2,121,1.65,0
1948,71,Urban Shocker,3,1,121,0.83,0
1948,72,Bob Johnson,1,1,121,0.83,0
1948,73,Paul Derringer,1,1,121,0.83,0
1948,74,Heinie Manush,1,1,121,0.83,0
1948,75,Wes Ferrell,1,1,121,0.83,0
1948,76,Chick Hafey,1,1,121,0.83,0
1948,77,George Selkirk,1,1,121,0.83,0
1948,78,Dots Miller,1,1,121,0.83,0
1948,79,Goose Goslin,1,1,121,0.83,0
1948,80,Billy Herman,1,1,121,0.83,0
1948,81,Earl Smith,1,1,121,0.83,0
1948,82,Leon Cadore,1,1,121,0.83,0
1948,83,Hank Severeid,1,1,121,0.83,0
1948,84,Hugh Mulcahy,1,1,121,0.83,0
1948,85,Sam West,1,1,121,0.83,0
1948,86,Sherry Smith,1,1,121,0.83,0
1948,87,Sam Rice,2,1,121,0.83,0
1948,88,Dolph Camilli,1,1,121,0.83,0
1948,89,Bill Hallahan,1,1,121,0.83,0
1948,90,Joe Sewell,2,1,121,0.83,0
1948,91,Leo Durocher,1,1,121,0.83,0
1948,92,Van Mungo,2,1,121,0.83,0
1948,93,Dick Bartell,1,1,121,0.83,0
1948,94,Casey Stengel,4,1,121,0.83,0
1948,95,Lew Fonseca,1,1,121,0.83,0
1948,96,Ray Kremer,1,1,121,0.83,0
1948,97,Luke Sewell,1,1,121,0.83,0
1948,98,Cy Williams,3,1,121,0.83,0
1948,99,Wally Schang,1,1,121,0.83,0
1948,100,Spud Davis,1,1,121,0.83,0
1948,101,Bill Sherdel,1,1,121,0.83,0
1948,102,Joe Oeschger,1,1,121,0.83,0
1948,103,Carson Bigbee,1,1,121,0.83,0
1948,104,Heinie Groh,4,1,121,0.83,0
1948,105,Hal Schumacher,1,1,121,0.83,0
1948,106,Joe Medwick,1,1,121,0.83,1
1947,1,Carl Hubbell,3,140,161,86.96,0
1947,2,Frankie Frisch,6,136,161,84.47,0
1947,3,Mickey Cochrane,6,128,161,79.5,0
1947,4,Lefty Grove,4,123,161,76.4,0
1947,5,Pie Traynor,7,119,161,73.91,0
1947,6,Charlie Gehringer,4,105,161,65.22,0
1947,7,Rabbit Maranville,7,91,161,56.52,0
1947,8,Dizzy Dean,3,88,161,54.66,1
1947,9,Herb Pennock,7,86,161,53.42,0
1947,10,Chief Bender,8,72,161,44.72,0
1947,11,Harry Heilmann,7,65,161,40.37,0
1947,12,Ray Schalk,8,50,161,31.06,0
1947,13,Dazzy Vance,8,50,161,31.06,0
1947,14,Home Run Baker,8,49,161,30.43,0
1947,15,Bill Terry,7,46,161,28.57,0
1947,16,Zack Wheat,7,37,161,22.98,0
1947,17,Ross Youngs,8,36,161,22.36,0
1947,18,Smoky Joe Wood,6,29,161,18.01,0
1947,19,Edd Roush,8,25,161,15.53,0
1947,20,Babe Adams,7,22,161,13.66,0
1947,21,Rube Marquard,6,18,161,11.18,0
1947,22,Jimmie Foxx,3,10,161,6.21,0
1947,23,Joe Cronin,1,6,161,3.73,0
1947,24,Al Simmons,3,6,161,3.73,0
1947,25,Art Fletcher,4,3,161,1.86,0
1947,26,Gavvy Cravath,5,2,161,1.24,0
1947,27,Gabby Hartnett,4,2,161,1.24,0
1947,28,Joe McCarthy,2,2,161,1.24,1
1947,29,Eppa Rixey,4,2,161,1.24,0
1947,30,Terry Turner,1,2,161,1.24,0
1947,31,Jesse Haines,2,1,161,0.62,0
1947,32,Bubbles Hargrave,1,1,161,0.62,0
1947,33,Everett Scott,5,1,161,0.62,0
1947,34,Charlie Gelbert,1,1,161,0.62,0
1947,35,Lefty Gomez,3,1,161,0.62,0
1947,36,Eddie Dyer,1,1,161,0.62,0
1947,37,Hank Gowdy,6,1,161,0.62,0
1947,38,High Pockets Kelly,1,1,161,0.62,0
1947,39,Tony Lazzeri,2,1,161,0.62,0
1946,1,Frank Chance,7,144,202,71.29,0
1946,2,Johnny Evers,7,130,202,64.36,0
1946,3,Miller Huggins,6,129,202,63.86,0
1946,4,Rube Waddell,7,122,202,60.4,0
1946,5,Ed Walsh,7,115,202,56.93,0
1946,6,Frankie Frisch,5,104,202,51.49,0
1946,7,Carl Hubbell,2,101,202,50,0
1946,8,Mickey Cochrane,5,80,202,39.6,0
1946,9,Clark Griffith,6,73,202,36.14,0
1946,10,Lefty Grove,3,71,202,35.15,0
1946,11,Pie Traynor,6,65,202,32.18,0
1946,12,Mordecai Brown,7,56,202,27.72,0
1946,13,Joe Tinker,6,55,202,27.23,0
1946,14,Joe McGinnity,6,53,202,26.24,0
1946,15,Rabbit Maranville,6,50,202,24.75,0
1946,16,Charlie Gehringer,3,43,202,21.29,0
1946,17,Herb Pennock,6,41,202,20.3,0
1946,18,Dizzy Dean,2,40,202,19.8,1
1946,19,Bill Dickey,2,40,202,19.8,1
1946,20,Chief Bender,7,39,202,19.31,0
1946,21,Home Run Baker,7,39,202,19.31,0
1946,22,Ray Schalk,7,36,202,17.82,0
1946,23,Eddie Plank,6,34,202,16.83,0
1946,24,Dazzy Vance,7,31,202,15.35,0
1946,25,Bill Terry,6,31,202,15.35,0
1946,26,Jimmie Foxx,2,26,202,12.87,0
1946,27,Ross Youngs,7,25,202,12.38,0
1946,28,Harry Heilmann,6,23,202,11.39,0
1946,29,Johnny Kling,7,20,202,9.9,0
1946,30,Addie Joss,6,14,202,6.93,0
1946,31,Nap Rucker,7,13,202,6.44,0
1946,32,Edd Roush,7,11,202,5.45,0
1946,33,Sam Crawford,7,9,202,4.46,0
1946,34,Zack Wheat,6,6,202,2.97,0
1946,35,Lou Criger,5,6,202,2.97,0
1946,36,Babe Adams,6,6,202,2.97,0
1946,37,Rube Marquard,5,6,202,2.97,0
1946,38,Smoky Joe Wood,5,5,202,2.48,0
1946,39,Lefty Gomez,2,4,202,1.98,0
1946,40,Paul Waner,1,4,202,1.98,0
1946,41,Bill Donovan,5,4,202,1.98,0
1946,42,Ted Lyons,2,3,202,1.49,1
1946,43,Harry Davis,2,2,202,0.99,0
1946,44,Shoeless Joe Jackson,2,2,202,0.99,0
1946,45,Bill McKechnie,2,2,202,0.99,0
1946,46,Gabby Hartnett,3,2,202,0.99,0
1946,47,Jack Coombs,3,2,202,0.99,0
1946,48,Jesse Burkett,5,2,202,0.99,0
1946,49,Donie Bush,5,2,202,0.99,0
1946,50,Al Simmons,2,1,202,0.5,0
1946,51,Eddie Grant,5,1,202,0.5,0
1946,52,Jack Dunn,3,1,202,0.5,0
1946,53,Ginger Beaumont,4,1,202,0.5,0
1946,54,Pepper Martin,3,1,202,0.5,0
1946,55,Billy Southworth,2,1,202,0.5,0
1946,56,Jack Chesbro,4,1,202,0.5,0
1946,57,Otto Knabe,2,1,202,0.5,0
1946,58,Tully Sparks,1,1,202,0.5,0
1946,59,Charlie Grimm,3,1,202,0.5,0
1946,60,John Clarkson,1,1,202,0.5,0
1946,61,Herman Long,5,1,202,0.5,0
1946,62,Bill Bradley,6,1,202,0.5,0
1946,63,Billy Sullivan,3,1,202,0.5,0
1946,64,Muddy Ruel,1,1,202,0.5,0
1946,65,Fielder Jones,2,1,202,0.5,0
1946,66,Kid Nichols,5,1,202,0.5,0
1946,67,Jesse Tannehill,2,1,202,0.5,0
1946,68,Sherry Magee,6,1,202,0.5,0
1946,69,Bill Dinneen,5,1,202,0.5,0
1946,70,Fred Tenney,5,1,202,0.5,0
1946,71,Gavvy Cravath,4,1,202,0.5,0
1946,72,Jimmy Sheckard,3,1,202,0.5,0
1946,73,Bill Killefer,1,1,202,0.5,0
1946,74,Deacon Phillippe,4,1,202,0.5,0
1946,75,Dave Bancroft,4,1,202,0.5,0
1946,76,Waite Hoyt,3,1,202,0.5,0
1945,1,Frank Chance,6,179,247,72.47,0
1945,2,Rube Waddell,6,154,247,62.35,0
1945,3,Ed Walsh,6,137,247,55.47,0
1945,4,Johnny Evers,6,134,247,54.25,0
1945,5,Miller Huggins,5,133,247,53.85,0
1945,6,Roger Bresnahan,6,133,247,53.85,0
1945,7,Mickey Cochrane,4,125,247,50.61,0
1945,8,Jimmy Collins,6,121,247,48.99,0
1945,9,Ed Delahanty,6,111,247,44.94,0
1945,10,Clark Griffith,5,108,247,43.72,0
1945,11,Frankie Frisch,4,101,247,40.89,0
1945,12,Hughie Jennings,5,92,247,37.25,0
1945,13,Wilbert Robinson,5,81,247,32.79,0
1945,14,Pie Traynor,5,81,247,32.79,0
1945,15,Hugh Duffy,5,64,247,25.91,0
1945,16,Fred Clarke,6,53,247,21.46,0
1945,17,Rabbit Maranville,5,51,247,20.65,0
1945,18,Joe Tinker,5,49,247,19.84,0
1945,19,Mordecai Brown,6,46,247,18.62,0
1945,20,Herb Pennock,5,45,247,18.22,0
1945,21,Joe McGinnity,5,44,247,17.81,0
1945,22,Chief Bender,6,40,247,16.19,0
1945,23,Ray Schalk,6,33,247,13.36,0
1945,24,Eddie Plank,5,33,247,13.36,0
1945,25,Bill Terry,5,32,247,12.96,0
1945,26,Lefty Grove,2,28,247,11.34,0
1945,27,Home Run Baker,6,26,247,10.53,0
1945,28,Carl Hubbell,1,24,247,9.72,0
1945,29,Addie Joss,5,23,247,9.31,0
1945,30,Ross Youngs,6,22,247,8.91,0
1945,31,Dazzy Vance,6,18,247,7.29,0
1945,32,Dizzy Dean,1,17,247,6.88,1
1945,33,Bill Dickey,1,17,247,6.88,1
1945,34,Johnny Kling,6,12,247,4.86,0
1945,35,Charlie Gehringer,2,10,247,4.05,0
1945,36,Nap Rucker,6,10,247,4.05,0
1945,37,Babe Adams,5,7,247,2.83,0
1945,38,Lefty Gomez,1,7,247,2.83,0
1945,39,Kid Nichols,4,5,247,2.02,0
1945,40,Edd Roush,6,5,247,2.02,0
1945,41,Harry Heilmann,5,5,247,2.02,0
1945,42,Ted Lyons,1,4,247,1.62,1
1945,43,Sam Crawford,6,4,247,1.62,0
1945,44,Hank Greenberg,1,3,247,1.21,1
1945,45,Bobby Wallace,5,3,247,1.21,0
1945,46,Bill Donovan,4,3,247,1.21,0
1945,47,Hank Gowdy,5,3,247,1.21,0
1945,48,Bill Carrigan,4,3,247,1.21,0
1945,49,Jesse Burkett,4,2,247,0.81,0
1945,50,Bill McKechnie,1,2,247,0.81,0
1945,51,Zack Wheat,5,2,247,0.81,0
1945,52,Bobby Lowe,2,2,247,0.81,0
1945,53,Deacon Phillippe,3,2,247,0.81,0
1945,54,Kid Elberfeld,5,2,247,0.81,0
1945,55,Casey Stengel,3,2,247,0.81,0
1945,56,Gabby Hartnett,2,2,247,0.81,0
1945,57,Branch Rickey,2,2,247,0.81,0
1945,58,Eddie Grant,4,2,247,0.81,0
1945,59,Mike Donlin,4,1,247,0.4,0
1945,60,Claude Ritchey,1,1,247,0.4,0
1945,61,Jesse Tannehill,1,1,247,0.4,0
1945,62,Harry Davis,1,1,247,0.4,0
1945,63,Tony Lazzeri,1,1,247,0.4,0
1945,64,Danny Murphy,2,1,247,0.4,0
1945,65,Pepper Martin,2,1,247,0.4,0
1945,66,Eppa Rixey,3,1,247,0.4,0
1945,67,Duffy Lewis,4,1,247,0.4,0
1945,68,Kid Gleason,4,1,247,0.4,0
1945,69,Cy Seymour,1,1,247,0.4,0
1945,70,Donie Bush,4,1,247,0.4,0
1945,71,Charlie Grimm,2,1,247,0.4,0
1945,72,Herman Long,4,1,247,0.4,0
1945,73,Jimmy Sheckard,2,1,247,0.4,0
1945,74,Jack Dunn,2,1,247,0.4,0
1945,75,Charlie Root,1,1,247,0.4,0
1945,76,Howie Camnitz,1,1,247,0.4,0
1945,77,Heinie Groh,3,1,247,0.4,0
1945,78,Ginger Beaumont,3,1,247,0.4,0
1945,79,Joe Gordon,1,1,247,0.4,1
1945,80,Billy Southworth,1,1,247,0.4,0
1945,81,Earle Combs,4,1,247,0.4,0
1945,82,Bob Meusel,3,1,247,0.4,0
1945,83,Cy Williams,2,1,247,0.4,0
1945,84,Max Carey,4,1,247,0.4,0
1945,85,Joe DiMaggio,1,1,247,0.4,1
1945,86,Wid Conroy,1,1,247,0.4,0
1945,87,Dickey Kerr,5,1,247,0.4,0
1945,88,Pat Moran,4,1,247,0.4,0
1945,89,Steve Yerkes,1,1,247,0.4,0
1945,90,Johnny Vander Meer,1,1,247,0.4,1
1945,91,Bill Dinneen,4,1,247,0.4,0
1945,92,Sherry Magee,5,1,247,0.4,0
1945,93,Bill Sweeney,1,1,247,0.4,0
1945,94,Van Mungo,1,1,247,0.4,1
1945,95,Amos Rusie,5,1,247,0.4,0
1942,1,Rogers Hornsby,5,182,233,78.11,0
1942,2,Frank Chance,5,136,233,58.37,0
1942,3,Rube Waddell,5,136,233,58.37,0
1942,4,Ed Walsh,5,113,233,48.5,0
1942,5,Miller Huggins,4,111,233,47.64,0
1942,6,Ed Delahanty,5,104,233,44.64,0
1942,7,Johnny Evers,5,91,233,39.06,0
1942,8,Wilbert Robinson,4,89,233,38.2,0
1942,9,Mickey Cochrane,3,88,233,37.77,0
1942,10,Frankie Frisch,3,84,233,36.05,0
1942,11,Hugh Duffy,4,77,233,33.05,0
1942,12,Herb Pennock,4,72,233,30.9,0
1942,13,Clark Griffith,4,71,233,30.47,0
1942,14,Jimmy Collins,5,68,233,29.18,0
1942,15,Rabbit Maranville,4,66,233,28.33,0
1942,16,Hughie Jennings,4,64,233,27.47,0
1942,17,Eddie Plank,4,63,233,27.04,0
1942,18,Mordecai Brown,5,63,233,27.04,0
1942,19,Joe McGinnity,4,59,233,25.32,0
1942,20,Fred Clarke,5,58,233,24.89,0
1942,21,Roger Bresnahan,5,57,233,24.46,0
1942,22,Chief Bender,5,55,233,23.61,0
1942,23,Ray Schalk,5,53,233,22.75,0
1942,24,Pie Traynor,4,45,233,19.31,0
1942,25,Ross Youngs,5,44,233,18.88,0
1942,26,Home Run Baker,5,39,233,16.74,0
1942,27,Dazzy Vance,5,37,233,15.88,0
1942,28,Bill Terry,4,36,233,15.45,0
1942,29,Joe Tinker,4,36,233,15.45,0
1942,30,Addie Joss,4,33,233,14.16,0
1942,31,Johnny Kling,5,15,233,6.44,0
1942,32,Nap Rucker,5,15,233,6.44,0
1942,33,Babe Adams,4,11,233,4.72,0
1942,34,Hank Gowdy,4,8,233,3.43,0
1942,35,Kid Nichols,3,5,233,2.15,0
1942,36,Jesse Burkett,3,4,233,1.72,0
1942,37,Harry Heilmann,4,4,233,1.72,0
1942,38,Zack Wheat,4,3,233,1.29,0
1942,39,Branch Rickey,1,3,233,1.29,0
1942,40,Eddie Grant,3,3,233,1.29,0
1942,41,Pepper Martin,1,2,233,0.86,1
1942,42,Bobby Wallace,4,2,233,0.86,0
1942,43,Roger Peckinpaugh,4,2,233,0.86,0
1942,44,Sam Crawford,5,2,233,0.86,0
1942,45,Donie Bush,3,2,233,0.86,0
1942,46,Joe Kelley,2,1,233,0.43,0
1942,47,Babe Herman,1,1,233,0.43,1
1942,48,Hack Wilson,3,1,233,0.43,0
1942,49,Joe Boley,1,1,233,0.43,0
1942,50,Dickey Kerr,4,1,233,0.43,0
1942,51,Bill Dinneen,3,1,233,0.43,0
1942,52,Everett Scott,4,1,233,0.43,0
1942,53,Smoky Joe Wood,4,1,233,0.43,0
1942,54,Bill Bradley,5,1,233,0.43,0
1942,55,Waite Hoyt,2,1,233,0.43,0
1942,56,Harry Steinfeldt,3,1,233,0.43,0
1942,57,Arlie Latham,2,1,233,0.43,0
1942,58,Jack Dunn,1,1,233,0.43,0
1942,59,Edd Roush,5,1,233,0.43,0
1942,60,Fred Tenney,4,1,233,0.43,0
1942,61,Bobby Lowe,1,1,233,0.43,0
1942,62,Kid Elberfeld,4,1,233,0.43,0
1942,63,Ginger Beaumont,2,1,233,0.43,0
1942,64,Billy Hamilton,1,1,233,0.43,0
1942,65,Sherry Magee,4,1,233,0.43,0
1942,66,Amos Rusie,4,1,233,0.43,0
1942,67,Bill Wambsganss,1,1,233,0.43,0
1942,68,Jake Beckley,1,1,233,0.43,0
1942,69,Lave Cross,2,1,233,0.43,0
1942,70,Deacon Phillippe,2,1,233,0.43,0
1942,71,Red Faber,4,1,233,0.43,0
1942,72,Germany Schaefer,1,1,233,0.43,0
1939,1,George Sisler,4,235,274,85.77,0
1939,2,Eddie Collins,4,213,274,77.74,0
1939,3,Willie Keeler,4,207,274,75.55,0
1939,4,Rube Waddell,4,179,274,65.33,0
1939,5,Rogers Hornsby,4,176,274,64.23,0
1939,6,Frank Chance,4,158,274,57.66,0
1939,7,Ed Delahanty,4,145,274,52.92,0
1939,8,Ed Walsh,4,132,274,48.18,0
1939,9,Johnny Evers,4,107,274,39.05,0
1939,10,Miller Huggins,3,97,274,35.4,0
1939,11,Rabbit Maranville,3,82,274,29.93,0
1939,12,Jimmy Collins,4,72,274,26.28,0
1939,13,Roger Bresnahan,4,67,274,24.45,0
1939,14,Fred Clarke,4,59,274,21.53,0
1939,15,Mordecai Brown,4,54,274,19.71,0
1939,16,Wilbert Robinson,3,46,274,16.79,0
1939,17,Chief Bender,4,40,274,14.6,0
1939,18,Herb Pennock,3,40,274,14.6,0
1939,19,Ray Schalk,4,35,274,12.77,0
1939,20,Ross Youngs,4,34,274,12.41,0
1939,21,Hugh Duffy,3,34,274,12.41,0
1939,22,Hughie Jennings,3,33,274,12.04,0
1939,23,Joe McGinnity,3,32,274,11.68,0
1939,24,Home Run Baker,4,30,274,10.95,0
1939,25,Eddie Plank,3,28,274,10.22,0
1939,26,Mickey Cochrane,2,28,274,10.22,0
1939,27,Addie Joss,3,28,274,10.22,0
1939,28,Frankie Frisch,2,26,274,9.49,0
1939,29,Clark Griffith,3,20,274,7.3,0
1939,30,Bill Terry,3,16,274,5.84,0
1939,31,Dazzy Vance,4,15,274,5.47,0
1939,32,Johnny Kling,4,14,274,5.11,0
1939,33,Nap Rucker,4,13,274,4.74,0
1939,34,Joe Tinker,3,12,274,4.38,0
1939,35,Babe Adams,3,11,274,4.01,0
1939,36,Pie Traynor,3,10,274,3.65,0
1939,37,Harry Heilmann,3,8,274,2.92,0
1939,38,Edd Roush,4,8,274,2.92,0
1939,39,Bill Dinneen,2,7,274,2.55,0
1939,40,Kid Nichols,2,7,274,2.55,0
1939,41,Max Carey,3,7,274,2.55,0
1939,42,Jack Chesbro,3,6,274,2.19,0
1939,43,Sam Crawford,4,6,274,2.19,0
1939,44,Casey Stengel,2,6,274,2.19,0
1939,45,Duffy Lewis,3,6,274,2.19,0
1939,46,Nick Altrock,3,6,274,2.19,0
1939,47,Amos Rusie,3,6,274,2.19,0
1939,48,Mike Donlin,3,5,274,1.82,0
1939,49,Harry Hooper,3,5,274,1.82,0
1939,50,Bobby Wallace,3,5,274,1.82,0
1939,51,Dickey Kerr,3,5,274,1.82,0
1939,52,Rube Marquard,4,4,274,1.46,0
1939,53,Zack Wheat,3,4,274,1.46,0
1939,54,Stuffy McInnis,3,4,274,1.46,0
1939,55,Hank Gowdy,3,4,274,1.46,0
1939,56,Red Faber,3,3,274,1.09,0
1939,57,Fred Tenney,3,3,274,1.09,0
1939,58,Joe McCarthy,1,3,274,1.09,1
1939,59,Earle Combs,3,3,274,1.09,0
1939,60,Jimmy Archer,3,3,274,1.09,0
1939,61,Smoky Joe Wood,3,2,274,0.73,0
1939,62,Eddie Grant,2,2,274,0.73,0
1939,63,Gavvy Cravath,3,2,274,0.73,0
1939,64,Bill Donovan,3,2,274,0.73,0
1939,65,Donie Bush,2,2,274,0.73,0
1939,66,Ossee Schrecongost,3,2,274,0.73,0
1939,67,Lou Criger,4,2,274,0.73,0
1939,68,Hans Lobert,3,2,274,0.73,0
